Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,snapshot_date
488,Bobi Klintman,22,DET,SF,11,0,69,8,26,0.308,4,13,0.308,4,13,0.308,0.385,0,3,0,5,13,18,6,3,0,6,11,20,0,,2026-03-12
489,TyTy Washington Jr.,24,LAC,PG,8,0,52,8,14,0.571,3,7,0.429,5,7,0.714,0.679,0,0,NA,1,1,2,11,4,2,3,4,19,0,,2026-03-12
490,Patrick Baldwin Jr.,23,3TM,SF,7,0,58,6,16,0.375,3,9,0.333,3,7,0.429,0.469,4,6,0.667,6,7,13,2,2,3,3,9,19,0,,2026-03-12
490,Patrick Baldwin Jr.,23,LAC,SF,2,0,12,3,4,0.75,2,3,0.667,1,1,1,1,2,2,1,0,1,1,0,0,0,1,2,10,0,,2026-03-12
490,Patrick Baldwin Jr.,23,PHI,SF,1,0,2,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,,2026-03-12
490,Patrick Baldwin Jr.,23,SAC,SF,4,0,44,3,12,0.25,1,6,0.167,2,6,0.333,0.292,2,4,0.5,6,5,11,2,2,3,2,7,9,0,,2026-03-12
491,Monte Morris,30,IND,PG,6,0,65,7,20,0.35,2,8,0.25,5,12,0.417,0.4,2,4,0.5,1,6,7,9,1,1,2,3,18,0,,2026-03-12
492,Grant Nelson,23,BRK,PF,4,0,35,5,9,0.556,0,0,NA,5,9,0.556,0.556,7,10,0.7,1,5,6,5,1,5,4,6,17,0,,2026-03-12
493,Jahmir Young,25,MIA,PG,10,0,47,7,20,0.35,2,7,0.286,5,13,0.385,0.4,1,1,1,2,2,4,6,1,0,2,5,17,0,,2026-03-12
494,Bismack Biyombo,33,SAS,C,19,1,108,6,9,0.667,0,0,NA,6,9,0.667,0.667,4,5,0.8,4,12,16,5,4,1,6,21,16,0,,2026-03-12
495,Koby Brea,23,PHO,SG,5,0,23,5,9,0.556,4,7,0.571,1,2,0.5,0.778,2,2,1,0,2,2,3,0,0,0,0,16,0,,2026-03-12
496,Nikola Topić,20,OKC,PG,5,0,53,7,16,0.438,2,5,0.4,5,11,0.455,0.5,0,0,NA,2,6,8,10,0,0,11,4,16,0,,2026-03-12
497,Isaiah Crawford,24,HOU,SF,11,0,67,5,13,0.385,2,8,0.25,3,5,0.6,0.462,3,4,0.75,2,8,10,4,2,3,2,3,15,0,,2026-03-12
498,Emanuel Miller,25,CHI,PF,5,0,33,6,13,0.462,2,6,0.333,4,7,0.571,0.538,1,2,0.5,1,2,3,4,2,0,0,2,15,0,,2026-03-12
499,Trey Alexander,22,NOP,SG,5,0,42,6,9,0.667,2,3,0.667,4,6,0.667,0.778,0,0,NA,0,4,4,5,1,1,1,4,14,0,,2026-03-12
500,Lawson Lovering,22,MEM,C,2,1,49,6,10,0.6,0,0,NA,6,10,0.6,0.6,2,5,0.4,6,9,15,3,3,1,2,7,14,0,,2026-03-12
501,Kyle Lowry,39,PHI,PG,8,0,72,3,12,0.25,3,12,0.25,0,0,NA,0.375,5,6,0.833,0,6,6,9,2,1,2,4,14,0,,2026-03-12
502,Skal Labissière,29,WAS,PF,3,0,38,6,10,0.6,1,5,0.2,5,5,1,0.65,0,0,NA,3,6,9,3,2,1,1,3,13,0,,2026-03-12
503,James Wiseman,24,IND,C,4,1,58,6,10,0.6,0,0,NA,6,10,0.6,0.6,1,2,0.5,5,3,8,3,0,1,5,10,13,0,,2026-03-12
504,Joe Ingles,38,MIN,SF,22,0,90,4,9,0.444,2,6,0.333,2,3,0.667,0.556,2,2,1,0,7,7,20,7,0,8,6,12,0,,2026-03-12
505,Tristan Enaruna,24,CLE,SF,5,0,27,5,11,0.455,1,4,0.25,4,7,0.571,0.5,0,1,0,5,3,8,3,0,0,1,0,11,0,,2026-03-12
506,Mo Bamba,27,2TM,C,4,0,44,5,11,0.455,0,0,NA,5,11,0.455,0.455,0,0,NA,10,12,22,1,0,3,2,6,10,0,,2026-03-12
506,Mo Bamba,27,TOR,C,2,0,6,0,2,0,0,0,NA,0,2,0,0,0,0,NA,1,1,2,0,0,1,0,2,0,0,,2026-03-12
506,Mo Bamba,27,UTA,C,2,0,38,5,9,0.556,0,0,NA,5,9,0.556,0.556,0,0,NA,9,11,20,1,0,2,2,4,10,0,,2026-03-12
507,Johni Broome,23,PHI,C,11,0,55,4,24,0.167,0,5,0,4,19,0.211,0.167,2,6,0.333,7,9,16,4,3,2,3,7,10,0,,2026-03-12
508,Wendell Moore Jr.,24,DET,SG,5,0,54,4,7,0.571,0,1,0,4,6,0.667,0.571,2,2,1,1,5,6,3,2,2,1,1,10,0,,2026-03-12
509,Isaiah Stevens,25,SAC,PG,3,0,43,3,7,0.429,0,1,0,3,6,0.5,0.429,4,4,1,2,1,3,10,5,0,2,2,10,0,,2026-03-12
510,Dalano Banton,26,2TM,PG,5,0,25,4,9,0.444,0,0,NA,4,9,0.444,0.444,2,2,1,1,0,1,4,1,1,2,1,10,0,,2026-03-12
510,Dalano Banton,26,LAC,PG,2,0,10,3,4,0.75,0,0,NA,3,4,0.75,0.75,0,0,NA,1,0,1,2,1,0,1,0,6,0,,2026-03-12
510,Dalano Banton,26,BOS,PG,3,0,15,1,5,0.2,0,0,NA,1,5,0.2,0.2,2,2,1,0,0,0,2,0,1,1,1,4,0,,2026-03-12
511,Haywood Highsmith,29,PHO,SF,3,0,34,3,7,0.429,2,5,0.4,1,2,0.5,0.571,1,2,0.5,2,4,6,3,3,0,0,3,9,0,,2026-03-12
512,Harrison Ingram,23,SAS,SF,5,0,17,4,5,0.8,1,1,1,3,4,0.75,0.9,0,0,NA,3,0,3,1,0,0,0,2,9,0,,2026-03-12
513,Trey Jemison,26,NYK,C,11,0,61,4,7,0.571,0,0,NA,4,7,0.571,0.571,1,1,1,8,8,16,3,1,2,6,9,9,0,,2026-03-12
514,Chaney Johnson,23,BRK,SF,2,0,27,4,5,0.8,1,1,1,3,4,0.75,0.9,0,0,NA,0,2,2,1,1,1,1,4,9,0,,2026-03-12
515,Curtis Jones,24,DEN,SG,6,0,31,4,14,0.286,1,9,0.111,3,5,0.6,0.321,0,0,NA,1,4,5,3,0,0,1,3,9,0,,2026-03-12
516,Chris Livingston,22,CLE,SF,3,0,17,4,7,0.571,0,3,0,4,4,1,0.571,1,1,1,0,3,3,1,1,0,0,4,9,0,,2026-03-12
517,Riley Minix,25,2TM,SF,4,0,12,4,6,0.667,1,3,0.333,3,3,1,0.75,0,0,NA,1,1,2,1,1,0,1,1,9,0,,2026-03-12
517,Riley Minix,25,SAS,SF,3,0,8,4,6,0.667,1,3,0.333,3,3,1,0.75,0,0,NA,1,1,2,1,1,0,0,1,9,0,,2026-03-12
517,Riley Minix,25,CLE,SF,1,0,4,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,1,0,0,0,,2026-03-12
518,Charles Bassey,25,2TM,C,3,0,36,4,9,0.444,0,0,NA,4,9,0.444,0.444,1,3,0.333,7,8,15,2,1,2,1,5,9,0,,2026-03-12
518,Charles Bassey,25,MEM,C,2,0,31,3,8,0.375,0,0,NA,3,8,0.375,0.375,1,3,0.333,7,8,15,2,1,1,1,5,7,0,,2026-03-12
518,Charles Bassey,25,PHI,C,1,0,5,1,1,1,0,0,NA,1,1,1,1,0,0,NA,0,0,0,0,0,1,0,0,2,0,,2026-03-12
519,Brandon Clarke,29,MEM,PF,2,2,20,3,9,0.333,0,0,NA,3,9,0.333,0.333,2,4,0.5,4,2,6,1,2,0,0,5,8,0,,2026-03-12
520,Norchad Omier,24,LAC,PF,3,0,14,4,5,0.8,0,1,0,4,4,1,0.8,0,0,NA,2,2,4,1,1,0,0,2,8,0,,2026-03-12
521,Jacob Toppin,25,ATL,SF,5,0,17,4,6,0.667,0,0,NA,4,6,0.667,0.667,0,0,NA,0,1,1,1,0,1,0,1,8,0,,2026-03-12
522,Dillon Jones,24,NYK,SF,5,0,24,1,5,0.2,1,3,0.333,0,2,0,0.3,4,4,1,2,4,6,4,2,0,0,4,7,0,,2026-03-12
523,Cody Martin,30,IND,SF,4,0,55,2,10,0.2,0,5,0,2,5,0.4,0.2,3,6,0.5,1,13,14,2,4,2,4,5,7,0,,2026-03-12
524,Orlando Robinson,25,ORL,C,4,1,25,3,5,0.6,1,2,0.5,2,3,0.667,0.7,0,0,NA,2,2,4,3,1,0,0,3,7,0,,2026-03-12
525,Hunter Sallis,22,PHI,SG,7,0,26,3,5,0.6,0,0,NA,3,5,0.6,0.6,1,2,0.5,0,1,1,4,0,1,5,2,7,0,,2026-03-12
526,Garrett Temple,39,TOR,SG,16,0,46,1,8,0.125,1,6,0.167,0,2,0,0.188,4,6,0.667,1,4,5,4,3,1,3,3,7,0,,2026-03-12
527,Buddy Boeheim,26,OKC,SF,4,0,15,2,6,0.333,2,6,0.333,0,0,NA,0.5,0,0,NA,0,0,0,0,0,0,0,1,6,0,,2026-03-12
528,Keshon Gilbert,22,WAS,PG,3,0,48,1,4,0.25,0,2,0,1,2,0.5,0.25,4,4,1,2,3,5,3,2,4,6,3,6,0,,2026-03-12
529,Sean Pedulla,23,LAC,PG,1,0,6,2,4,0.5,2,4,0.5,0,0,NA,0.75,0,0,NA,0,1,1,3,0,0,0,0,6,0,,2026-03-12
530,Drew Peterson,26,CHO,PF,6,0,64,2,16,0.125,0,12,0,2,4,0.5,0.125,1,2,0.5,3,6,9,2,3,1,0,3,5,0,,2026-03-12
531,Dario Šarić,31,SAC,C,5,0,41,1,6,0.167,1,3,0.333,0,3,0,0.25,2,2,1,1,5,6,2,0,0,2,3,5,0,,2026-03-12
532,Isaac Jones,25,2TM,PF,4,1,18,2,4,0.5,0,2,0,2,2,1,0.5,1,2,0.5,2,0,2,1,0,0,0,4,5,0,,2026-03-12
532,Isaac Jones,25,SAC,PF,3,1,17,1,2,0.5,0,1,0,1,1,1,0.5,1,2,0.5,2,0,2,1,0,0,0,4,3,0,,2026-03-12
532,Isaac Jones,25,DET,PF,1,0,1,1,2,0.5,0,1,0,1,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,0,2,0,,2026-03-12
533,Trentyn Flowers,20,CHI,SF,2,0,6,2,3,0.667,0,1,0,2,2,1,0.667,0,0,NA,1,0,1,1,0,0,1,1,4,0,,2026-03-12
534,Vladislav Goldin,24,MIA,C,4,0,12,2,3,0.667,0,0,NA,2,3,0.667,0.667,0,0,NA,1,3,4,2,0,1,1,3,4,0,,2026-03-12
535,Rocco Zikarsky,19,MIN,C,3,0,14,2,2,1,0,0,NA,2,2,1,1,0,0,NA,1,3,4,0,0,2,0,1,4,0,,2026-03-12
536,N'Faly Dante,24,ATL,C,4,0,15,1,4,0.25,0,0,NA,1,4,0.25,0.25,1,1,1,3,4,7,0,2,0,1,1,3,0,,2026-03-12
537,Hunter Dickinson,25,NOP,C,1,0,5,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,0,NA,0,0,0,0,0,1,2,2,2,0,,2026-03-12
538,Colby Jones,23,DET,SG,1,0,7,1,3,0.333,0,2,0,1,1,1,0.333,0,0,NA,0,4,4,2,0,0,0,1,2,0,,2026-03-12
539,Chris Mañon,24,LAL,SG,6,0,25,0,2,0,0,2,0,0,0,NA,0,2,2,1,1,5,6,1,3,2,1,5,2,0,,2026-03-12
540,David Roddy,24,DEN,PF,2,0,12,0,3,0,0,3,0,0,0,NA,0,2,2,1,1,3,4,2,1,0,0,2,2,0,,2026-03-12
541,John Tonje,24,BOS,SG,3,0,11,0,2,0,0,2,0,0,0,NA,0,2,2,1,0,2,2,1,0,0,0,1,2,0,,2026-03-12
542,Stanley Umude,26,SAS,SG,2,0,7,1,2,0.5,0,1,0,1,1,1,0.5,0,0,NA,0,0,0,1,1,0,0,2,2,0,,2026-03-12
543,Jahmyl Telfort,24,LAC,PF,8,0,32,0,4,0,0,4,0,0,0,NA,0,1,4,0.25,0,3,3,1,1,0,1,5,1,0,,2026-03-12
544,Darius Brown II,26,CLE,SG,1,0,3,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,,2026-03-12
545,Noa Essengue,19,CHI,PF,2,0,6,0,3,0,0,2,0,0,1,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,,2026-03-12
546,Tosan Evbuomwan,24,NYK,SF,5,0,8,0,1,0,0,0,NA,0,1,0,0,0,0,NA,1,1,2,0,0,0,0,1,0,0,,2026-03-12
547,Enrique Freeman,25,MIN,PF,2,0,8,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,3,3,0,0,1,0,0,0,0,,2026-03-12
548,Chucky Hepburn,22,TOR,PG,2,0,13,0,6,0,0,5,0,0,1,0,0,0,0,NA,0,1,1,2,1,0,1,2,0,0,,2026-03-12
549,Trevor Keels,22,MIA,SG,4,0,5,0,4,0,0,3,0,0,1,0,0,0,0,NA,0,2,2,0,0,0,0,0,0,0,,2026-03-12
550,John Poulakidas,22,DAL,SG,1,0,14,0,2,0,0,1,0,0,1,0,0,0,0,NA,1,4,5,2,0,0,1,2,0,0,,2026-03-12
551,Max Shulga,23,BOS,SG,3,0,5,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,2,0,0,,2026-03-12
552,Jalen Slawson,26,IND,SF,1,0,11,0,2,0,0,2,0,0,0,NA,0,0,0,NA,0,3,3,3,0,0,0,1,0,0,,2026-03-12
NA,League Average,NA,,,NA,NA,NA,NA,NA,0.469,NA,NA,0.358,NA,NA,0.547,0.543,NA,NA,0.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2026-03-12
